symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,peaked_after_exit,peak_after_exit_s,drag_at_ready,upside_from_ready,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"SHORTDOG","8kX14G9HApWDw4KLGvy2WNpgWpvb2gmJMquqMrv4pump","55","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000009228","","","","","","","2026-07-31T15:01:02.677Z","","","","","",""
"Jerry","DCiwr7Q2kYC3KjmHC5CVRAn1ZEyftiWwwRKMVwnvpump","78","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001411","","","","","","","2026-07-31T15:01:02.730Z","","","","","",""
"FOMO","7uQ5uodCZFjCZFxrfGjMjvyS5MxD8t2LXdmajMvgpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","","2026-07-31T15:01:02.784Z","","","","","",""
"MOORE⁠","Gr8XWDLMPrr3ExnWJuowWWFFM8xM2ywbBk9AK7Bkpump","99","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002143","","","","","","","2026-07-31T15:01:02.804Z","","","","","",""
"usduc3","BDmWvLJBrLuKSZfzGVZbosBNisxU2YaQ3n9AJsW3pump","98","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002123","","","","","","","2026-07-31T15:02:02.623Z","","","","","",""
"nub","6F7GavBzRPPPgWuggU4X3E5uwxCQL5qRNeSwzUpFpump","81","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","","2026-07-31T15:02:02.667Z","","","","","",""
"Jerry","EKUrfrNT5pWDRFfcNJEZxpezFgBWw5umUL398543pump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002144","","","","","","","2026-07-31T15:02:02.697Z","","","","","",""
"cavecat","27NvDNbcSgt8HDx9afGPsa2BssxVCmvPADcuyZwGpump","74","8.000800079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002079","","","","","","","2026-07-31T15:02:02.721Z","","","","","",""
"HeadCheese","B5iPSM6afwTJYVQtXuLov9WvKA9vGb8QEC1FCcAbDMt1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002039","","","","","","2026-07-31T15:03:04.296Z",""
"LEOA","GvFFJjgAHZUNvtwabpvy5KWoix2xKvkRzeakEhkNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17e-7","","","","","","2026-07-31T15:03:04.339Z",""
"F&G","D1bCURoTHaPJaxHxvEdDzpi5GpANdPVdbcXufjWrpump","57","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002141","","","","","","","2026-07-31T15:03:04.394Z","","","","","",""
"PEPITA","8Vs6g3W4Pi7auvgr4benJeQXmyL17kL4MFzbPQGPvbb3","57","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002121","","","","","","","2026-07-31T15:03:04.451Z","","","","","",""
"CRIVAN","9b1v13V6ytyDCHSFTTAaAkTUMKx6iioDhfo44Cqgpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03e-7","","","","","","2026-07-31T15:04:02.706Z",""
"BLEND","FD4BBkMHqP1UQ4XeQ8P2BPA8gnUfNADtHmzy2MAJpump","63","3.083247688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002058","","","","","","","2026-07-31T15:04:02.743Z","","","","","",""
"STRAWBERRY","EHRXij8qumBzknARoGRw2m7kyfUUVBGso4xAUf8Yh27F","56","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002122","","","","","","","2026-07-31T15:04:02.823Z","","","","","",""
"BERRY","DnW62ViVjzvj4R3ue19BsEheKtWRgiwiuKeGMAMypump","55","1.789540739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002134","","","","","","","2026-07-31T15:05:02.740Z","","","","","",""
"wojak","3hwFHazWfDjpwciKHJ1FGxKKiPzgAxnUzUozzhmMpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.897e-7","","","","","","2026-07-31T15:05:02.801Z",""
"BERRY","2u4XnyiQMMvdaSi2ZtkYMcuzmCW8DK76nNey56cZvon5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000213","","","","","","2026-07-31T15:05:02.820Z",""
"ACBCA","cYkREVv1v8eKLXTv81N2a1k2xMqiSfVLX2X7x7Xpump","66","3.703703701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002164","","","","","","","2026-07-31T15:05:02.839Z","","","","","",""
"AI","6YYXuRJSvWPyozBuZekx6gL864ycXxACPJ8EfiHFEquX","61","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002144","","","","","","","2026-07-31T15:06:02.765Z","","","","","",""
"Suckers","FPwj99mwMZKUftZJ9of1CbMkqNE5fBWabj9ihZB6pump","62","3.703703701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002144","","","","","","","2026-07-31T15:06:02.812Z","","","","","",""
"ACBCA","6C4NTMJvPhsbUNmimdMqPtmz7xW432fWFkGS4rMtpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002138","","","","","","","2026-07-31T15:06:02.870Z","","","","","",""
"Abundance","2WRVoCNLkkiUgG2wQQNrv5x2FXgMyoSz8Dfp7jAUpump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002137","","","","","","","2026-07-31T15:07:02.668Z","","","","","",""
"$CHEEKS ","CjLaEQ961gWU2w8YKHczGBYkc8789PrzY71kavi7pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.115e-7","","","","","","2026-07-31T15:07:02.690Z",""
"Abundance","EzFGDqsk6MM8ks9dS5AA1xmTT2etMf3yCGZLr8vDpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002145","","","","","","","2026-07-31T15:07:02.711Z","","","","","",""
"Jackson","EpE6w9QwcFzpAML9NsNTsqyVZCvpqCZm73spMYnfpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002528","","","","","","","2026-07-31T15:07:02.733Z","","","","","",""
"P2R","9VdwaqPgMLhquVNrkWis7VUbzfjNvWWwjNbtAgg5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.638e-8","","","","","","2026-07-31T15:08:02.879Z",""
"$PAXS","66RdwxkRZfkuahspur8fR8fHqwtV8wc9zad3sUWqpump","55","1.75802469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002219","","","","","","","2026-07-31T15:08:02.899Z","","","","","",""
"early","7Ex3UJqsgKPeuUWtcjNKAA554Me1MSk8kKbZuZLcpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002144","","","","","","","2026-07-31T15:08:02.916Z","","","","","",""
"UI","GyHiYv1Cxdy7aPmM79A46SV2Z899pgGFizMKETMGpump","66","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002165","","","","","","","2026-07-31T15:08:03.036Z","","","","","",""
"AURA","GSXPUq63enQWi6kB8jvTu9DArnYkxmVA9g9uPCNypump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.072e-7","","","","","","2026-07-31T15:09:02.658Z",""
"nevio","tp9SyHsVzSSmU2UKrT295ZorSrif4RnzJW5U2bCpump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001396","","","","","","","2026-07-31T15:09:02.689Z","","","","","",""
"UI","8QMD8smz3Y3R1zGh6sohoA1Lo2zxdLL11QrvDzRipump","65","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002041","","","","","","","2026-07-31T15:09:02.720Z","","","","","",""
"DIHDOG","9Y8QX53jbhD1MfTnV2HSWVktcUs5cPkuRnmQAzUKpump","67","3.960797035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002049","","","","","","","2026-07-31T15:09:02.736Z","","","","","",""
"BULLF","FfPsMaZpQuUPRjFMDKgBq5KpbF6iRM5wtvtfVtG5pump","67","0.148148147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005662","","","","","","","2026-07-31T15:10:02.683Z","","","","","",""
"$CORE","4S3MRMzmydL8fi9i7nFHjPCMXeqMqFN2mjAgAg6Wpump","65","3.456790122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002692","","","","","","","2026-07-31T15:10:02.705Z","","","","","",""
"quit","CWuTJTFWfPiJxXc9Wtxhaiz9R5ABEwPBs7WJpkFXpump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005212","","","","","","","2026-07-31T15:10:02.728Z","","","","","",""
"CRIVAN","Fr5JNaC6N9XsVexWDoiGUmAaKhW3FGavDfiM9vSspump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33e-7","","","","","","2026-07-31T15:10:02.756Z",""
"SHRED","4Vb75WFJZqvwigEJwNgtLTJzgDcnnz7NnkAzhmr6pump","97","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000023","","","","","","","2026-07-31T15:11:02.837Z","","","","","",""
"SHARKDOG","ELeoVgYaQceGmhFdirNaA3B6M5BndeFcwRuWoz89pump","61","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002155","","","","","","","2026-07-31T15:11:02.857Z","","","","","",""
"IMAX","7mHhuWr1Xu89H1JaDYhiuYiRbsnBHv1h4G3aNQSbpump","62","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002143","","","","","","","2026-07-31T15:11:02.889Z","","","","","",""
"IMAX","29k11bpqT9827CYSetfWaekRLe4i6MU4uYRN8HY5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","2026-07-31T15:11:02.907Z",""
"SD","DCuxEtQicJnTyR8Ju96i2NK1B5seHXMmU8KDzhvAG8mv","62","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002149","","","","","","","2026-07-31T15:12:02.635Z","","","","","",""
"seen","4DLPWgDFHt5iKNPbuz1QzPGejYRWRrfCpxZtbCWipump","61","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004998","","","","","","","2026-07-31T15:12:02.661Z","","","","","",""
"Tilly","HXh2Fu9ugsfdQQATddehgZSknUqMKkMfkhUAfyBdpump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002645","","","","","","","2026-07-31T15:12:02.700Z","","","","","",""
"AURA","9aFKwYga9RQukYg853ykjTcgV2bp3j6azUbq4dCEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06e-7","","","","","","2026-07-31T15:13:02.733Z",""
"Jerry","fUQuVCi21n1vMYCPKdF4qWpqpMUAn4Lbt4RXZREpump","60","4.451358022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002151","","","","","","","2026-07-31T15:13:02.753Z","","","","","",""
"Tilly","4qfbVfWr5AaH53qahR4z5s77dnPzSwuiWAmL3GzKpump","72","3.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004013","","","","","","","2026-07-31T15:13:02.791Z","","","","","",""
"ABULL","CKMnPq9m2bzrSY4hYvDT912uUNg53pK3QD85NkKLpump","96","0.060009374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002141","","","","","","","2026-07-31T15:13:02.812Z","","","","","",""
"ARI","3g61a1Y2DGHgESnkRBDGxxheMZ4srYstkbjdbDPHpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006321","","","","","","","2026-07-31T15:14:02.643Z","","","","","",""
"IMT","65RUQd4u8mvoV5yXVNmqv7wo3WSX8rynxPJfUW1wpump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002083","","","","","","","2026-07-31T15:14:02.662Z","","","","","",""
"Tilly","B6gLhtF4oaMixBdmRRscDzpfuM7TCwo5TXVinREGpump","59","2.370370368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002076","","","","","","","2026-07-31T15:14:02.695Z","","","","","",""
"ACB","3hdXg1nRPGjyt5tVBJnNqcPPRnT7jmWPncWXjxXupump","63","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","","2026-07-31T15:14:02.716Z","","","","","",""
"library","Bp7aXTEPhekEQvCpEopGDs6iCrJPWTpYvLg2eAYRpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001143","","","","","","2026-07-31T15:15:02.672Z",""
"GOPHER","DV9Rafa9uLA47RchnyQhmApjjVovbpCYMCcevPRspump","97","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002133","","","","","","","2026-07-31T15:15:02.695Z","","","","","",""
"Catcoin","EdoRA1FkUKVgVyYzCCMGpBWoRpy1hr29nL2u9toZpump","56","1.925925924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002102","","","","","","","2026-07-31T15:15:02.734Z","","","","","",""
"GO","HZ6wMN7AF23XyY9u6XG14xTqSxCvJYABzFCatHCHpump","56","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","","2026-07-31T15:15:02.768Z","","","","","",""
"CRIVAN","C5t2CFCYTq944fMFkfadnmbjb7giWLp1qFNediufpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.733e-8","","","","","","2026-07-31T15:16:02.668Z",""
"MEWTHREE","3dAjnjhGRqyxXecGhhhBnPMmiAFXyLEFHoXcFkCmpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","","2026-07-31T15:16:02.690Z","","","","","",""
"$DAVID","6BSLaRGpJcmoihgafbGvSBGuD3WBEh4ANqniQk7xpump","73","0.592592591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001565","","","","","","","2026-07-31T15:16:02.744Z","","","","","",""
"IMAX","EeQNKGMiZn1RBhVbiUHkWCNA9Hwd6g3BcvKBGZqLpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000266","","","","","","","2026-07-31T15:17:02.699Z","","","","","",""
"BULLTANI","aTnakXCgE8DjTZMM7mb4zETv5iubmBDgQGHGJPepump","95","0.060009374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002422","","","","","","","2026-07-31T15:17:02.744Z","","","","","",""
"AIRDROPBOT","5MriCpSfM9gXFp7dxZgGB4ECFvrJYcvnTJkbLLK8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.963e-7","","","","","","2026-07-31T15:17:02.812Z",""
"PHILLY","J2QMFfUHLXKAEgTY46zkngL23YtR9At6dgES1aeppump","59","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002131","","","","","","","2026-07-31T15:18:02.765Z","","","","","",""
"EMOJI","6hvpdtXuB5xx84mdvkCWVsUWCu2CWkuuoSrd4P9Bpump","62","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008855","","","","","","","2026-07-31T15:18:02.794Z","","","","","",""
"MEMECAT","7wFXukV5XoeSBYy3wkQJ93Ktcc4rt4toMJx2QupYnCQo","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003313","","","","","","","2026-07-31T15:18:02.972Z","","","","","",""
"3","HUiiKQKJCoLppU2FCxP7PqrN6U32XVCozmye5u1Ppump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002128","","","","","","","2026-07-31T15:19:02.710Z","","","","","",""
"MC","H23KZScsuTkXm4j7c6NAP3QPXx7pXHfpo8szaNu2pump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000214","","","","","","","2026-07-31T15:19:02.743Z","","","","","",""
"AppleCat","59qfNU6eSF3Qup4EXDiZDHMRh2iWu5hyvX1VMfmFpump","56","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002609","","","","","","","2026-07-31T15:19:02.763Z","","","","","",""
"CLASSICS","A33xhHwj7r2cJxJKAyuFYkBy7YEgKnhXYpUVLJYjpump","55","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000214","","","","","","","2026-07-31T15:19:02.782Z","","","","","",""
"Qroky","2TS8RADJrVa5rGUNaTWawJzMe9otYYLdcHzYoYg6pump","65","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000133","","","","","","","2026-07-31T15:20:02.805Z","","","","","",""
"EMOJI","A1W7sNFaTxg3rV4XvZobc1BSd5xbNgmfbipU8d8upump","59","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002315","","","","","","","2026-07-31T15:20:02.826Z","","","","","",""
"MUSHU","A1v2XhsqvzkJSTV27AQNXhrpPgyaAqmfkHkucKnLpump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000214","","","","","","","2026-07-31T15:20:02.850Z","","","","","",""
"MEMECAT","DVode5FijPfdjzUAPwosRmiDVKpiDZcX7NinsvfFpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000214","","","","","","","2026-07-31T15:20:02.890Z","","","","","",""
"SAVREA","9DiZEoQguKWaSaj1qPz5tMb6njKypUMQxEHAYrU1pump","68","0.227654319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001796","","","","","","","2026-07-31T15:21:02.603Z","","","","","",""
"$UFAMY","Fp9jmqpwVLEt14tmjoQQLEe7rRh62sExCxQ5mvzNpump","65","0.060009374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000919","","","","","","","2026-07-31T15:21:02.623Z","","","","","",""
"Dapper","9oPdLeCJcVCbmJC6No1uySj5MmbV3pjqLieHZCUmpump","67","5.00078137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002788","","","","","","","2026-07-31T15:21:02.647Z","","","","","",""
"LIFE","5i2KjsMPBJiFcXkuQ2BjBby5WYNrJQHWwmcGzNMFpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.295e-8","","","","","","2026-07-31T15:21:02.699Z",""
"MC","2Znk5gGSDjrKDuieALGrHZe4jF6VowVnxNKKYKkTpump","93","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002132","","","","","","","2026-07-31T15:22:02.608Z","","","","","",""
"blaytt","JCCDJQJEiKbdnXHryBnqi532TffFQLby8WDoG5GDpump","68","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008236","","","","","","","2026-07-31T15:22:02.628Z","","","","","",""
"Peigengoo","9WvM16pW4Rcvqau8gzY9WUBb9sSPaCYbZJWxKrqUpump","80","9.876543208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002211","","","","","","","2026-07-31T15:22:02.682Z","","","","","",""
"EMOJI","DHLD5bU4sTLVyntEa7iGBJVWQmMz51rfgA4e9a3ypump","60","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002039","","","","","","","2026-07-31T15:22:02.734Z","","","","","",""
"$47TH","2HjcFw75tNZL7hDvLAB3HHGKnLrLXXcSpEssaYcnpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.029e-7","","","","","","2026-07-31T15:23:02.687Z",""
"BULLF","45vQAaX9mfAFyXG2oAAhMaNoEKZ4tTAUEx6h3fPVpump","64","0.250039066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001305","","","","","","","2026-07-31T15:23:02.709Z","","","","","",""
"MEMEDOG","DaY1txfQ91HknYvuHnfjgK866G4RYhaiFkCwAtuepump","61","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","","2026-07-31T15:23:02.749Z","","","","","",""
"$UFSEA","9pbUAsA15NAHsngGkHTC7125AXZsVxSGS1C4KkG2pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.504e-9","","","","","","2026-07-31T15:23:02.772Z",""
"EMOJI","5Cf6Du6svpk7PhGjzXzbmMVaMHGLi7J67bnZd3Nppump","59","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002141","","","","","","","2026-07-31T15:24:02.693Z","","","","","",""
"$OALOVE","FXUA9FhS9Gu9UMtjvRjQWQHTfSN3BBV71JhvmD4Qpump","60","0.120018751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002145","","","","","","","2026-07-31T15:24:02.720Z","","","","","",""
"ASSETBURNER","7EwQrqSJNs1UTre2DVEL7Ed9Chw4TwbCK95dDLrTpump","58","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002317","","","","","","","2026-07-31T15:24:02.835Z","","","","","",""
"emojidog","GyuicbEJsdsuDznCWz4SxvHagjn8WFN8hp7BVVM2pump","88","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002716","","","","","","","2026-07-31T15:24:02.854Z","","","","","",""
"inuvader","BCn1eZN9Ms634YLQjVpCgYGks9G6EHtq9Lw2anX5pump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002076","","","","","","","2026-07-31T15:26:02.906Z","","","","","",""
"$OIL","899XVyY7LWqLViJJSGnoFANS7T4Fp39dwbfQFZWpump","66","0.095014844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003741","","","","","","","2026-07-31T15:27:02.637Z","","","","","",""
"MMGA","o1dKpsipDjLjUwcB3zd9snRtZgKz9PXSx1bt58Fpump","63","2.9625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005315","","","","","","","2026-07-31T15:27:02.654Z","","","","","",""
"Meowling","C7PjyhhR6TwVML4QuwwEXRej8VxXT4vbRMzb6U5Bpump","72","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002039","","","","","","","2026-07-31T15:27:02.674Z","","","","","",""
"Qroky","5KkDb9rjsdsaX3N2D6MXcnBfQ91GUyG5WaHbGazkpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.911e-7","","","","","","2026-07-31T15:28:02.654Z",""
"DANNY","4jd9wW5mK1P7ymAnPDUFMnf7MZwKTnfosPSaH9erpump","65","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004227","","","","","","","2026-07-31T15:29:02.742Z","","","","","",""
"Monch","5vpJi6K5PxaVuyhf5D5k5aXo1DYXCqiCZWREHBXepump","89","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006113","","","","","","","2026-07-31T15:30:02.772Z","","","","","",""
"Bros","AHGZFrBF88CCTqY5soNjKBudeZjNHGxpUUt44eQnpump","60","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002039","","","","","","","2026-07-31T15:30:02.796Z","","","","","",""
"FINANCEBROS","4mFsGsaEmhqcj9Eu6tzqvi42XQLCJEpXaTms4h7eVXiz","66","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002039","","","","","","","2026-07-31T15:30:02.841Z","","","","","",""
"CHELSEA","hBJWXuY9ZdLVPVuc6jvGXSqhgWvpwDA7HF3W4p8pump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002039","","","","","","","2026-07-31T15:31:02.703Z","","","","","",""
"Qroky","uRJds22YRCQ67Cqe1qS9jYvGhRv1N6vrv48MChwpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.544e-7","","","","","","2026-07-31T15:31:02.742Z",""
"$UFSEA","G6yrjDChnYJ5FdA71TE9VfgoKmwdRRJ6xw3hSJWUpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.017e-7","","","","","","2026-07-31T15:31:02.783Z",""
"100k","J16H6AWvdd4JkHmEKq1pigmHtSaKif3LZaazKis4pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.166e-8","","","","","","2026-07-31T15:31:02.819Z",""
"AGI","oQGa6pb1EHVrwT76H26WND9iSh16ghCFmLSe14kpump","60","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005907","","","","","","","2026-07-31T15:33:02.877Z","","","","","",""
"MEMEDOG","HQehtCVC8EH72JzhYQk2NXRa5dFRcRhQCoAqPQu7pump","85","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002144","","","","","","","2026-07-31T15:33:02.948Z","","","","","",""
"AGI","HWtuJdmv33FjLWCDhmsQ6wQ3wjY52QZjajWQCVoNpump","72","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002121","","","","","","","2026-07-31T15:33:02.967Z","","","","","",""
"Catflip ","AhFR93J3nSVosnbgqnFQsuevftcEf7CwFsu2bEFNpump","57","0.060009374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001396","","","","","","","2026-07-31T15:34:02.604Z","","","","","",""
