symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"Whitey","GGNX84C3eVfm7C4AubnCpspeX15zkfBSsq3UhyUPpump","","","","","","","","","","","","","","","","","","","","","0.000001406","","","","","","2026-07-04T17:58:51.591Z",""
"LILY","71nb4EW9gFCdVpx79G6Qm9iz75a27CZP8aF2ih1Kpump","76","4","","","","","","","","","","","","","0.00000231","","","","","","","2026-07-04T17:58:57.672Z","","","","","",""
"Whitey","9Vp352pxFK835X7AqeAxdEfboaAbFpV7WDPye9oFpump","","","","","","","","","","","","","","","","","","","","","0.000001999","","","","","","2026-07-04T17:59:15.846Z",""
"LARP","CTrw3WQQQUm3QByuko7MDpJok7Lkwbs2i4aGtaMepump","96","29.629629628","","","","","","","","","","","","","0.00001906","","","","","","","2026-07-04T17:59:21.566Z","","","","","",""
"Whitey","7th6dN61ACAw84Nic7xow7wQ53CouS5vQsBoAt9Npump","74","5.736000001","","","","","","","","","","","","","0.000002964","","","","","","","2026-07-04T17:59:39.577Z","","","","","",""
"air","3NYeFik4drqx8ZH9rMjP7hDEGARc5ogKcLT1RN2apump","69","5","","","","","","","","","","","","","0.000002415","","","","","","","2026-07-04T17:59:45.616Z","","","","","",""
"Whitey","FbZyJWvbxb37eMeabzzLirssNRnLRbsaMVnzqrR5pump","","","","","","","","","","","","","","","","","","","","","0.000001675","","","","","","2026-07-04T17:59:57.613Z",""
"INBOUND","6o3K1Ek6eM82eKaUVfAUoLPs6Mr6csYd6a7HVfC2pump","70","4.938271603","","","","","","","","","","","","","0.000002317","","","","","","","2026-07-04T18:00:04.133Z","","","","","",""
"12","BBTgdQPwSoERLYXrp1h4q3rEKukuLGCpkNRqDTzC8VBL","","","","","","","","","","","","","","","","","","","","","0.000002307","","","","","","2026-07-04T18:00:04.598Z",""
"12M","2LggHFAwjkso3RRHFdJRUFDa2zYbCM7McnhBHGAAi8pZ","","","","","","","","","","","","","","","","","","","","","0.000002455","","","","","","2026-07-04T18:00:09.597Z",""
"Whitey","2BEG5YMkhgCBemWpFkYEHXH3Pu1PXJoJytV71uaupump","71","5.119000001","","","","","","","","","","","","","0.000002786","","","","","","","2026-07-04T18:00:15.734Z","","","","","",""
"12","GLHy14gPaynpUQPuakUR7X4k9rqQYr3ZchwHX2v9pump","71","3","","","","","","","","","","","","","0.000002416","","","","","","","2026-07-04T18:00:21.611Z","","","","","",""
"Whitey","3zVFAZ7X5nZ9reQmdeUaVK9ZKwmcpUTZ6NQzeikPpump","","","","","","","","","","","","","","","","","","","","","0.000001936","","","","","","2026-07-04T18:00:33.567Z",""
"Whitey","CJbjXkPyxTrZZPxKa7jChp762TvvMKfS7edhCMqZpump","","","","","","","","","","","","","","","","","","","","","9.73e-7","","","","","","2026-07-04T18:00:51.593Z",""
"Movie","HaoLC7YZBWaRLE4e8jEmbkubwWJtxuKENrAY9nJZpump","","","","","","","","","","","","","","","","","","","","","9.034e-7","","","","","","2026-07-04T18:01:15.667Z",""
"Movie","CVEKxBg2qMqgKQ6GV3gUodUPaSFB8xETUBy2xd5ypump","76","3.76","","","","","","","","","","","","","0.00001034","0.00001034","","","","","","2026-07-04T18:01:40.014Z","2026-07-04T18:02:38.749Z","","","","",""
"NIGLIN","DBKPkQA53XUZ2fHfR21YkZD5Zy1J1aUNxxNoicozpump","75","5","","","","","","","","","","","","","0.000002306","","","","","","","2026-07-04T18:01:40.410Z","","","","","",""
"PLNDR","7t1V711Jfe6ehTyBAeAkhNZuLnpKoy891sATnqKgpump","71","2.962962961","","","","","","","","","","","","","0.000002336","","","","","","","2026-07-04T18:01:57.630Z","","","","","",""
"EAGLE","4Z1rwGszyQUqenYZPB4wrdvXMgUvfdE2Fd57J8CRpump","71","4","","","","","","","","","","","","","0.000002306","","","","","","","2026-07-04T18:02:03.579Z","","","","","",""
"PLNDR","H3P36DdtJgcpr3qTEEvYTrKT6RdW9mzvV1bQmoJnpump","71","2.962962961","","","","","","","","","","","","","0.000005654","","","","0.000003606","","","2026-07-04T18:02:34.392Z","","","","2026-07-04T18:03:15.020Z","",""
"chillet","AKtyd3Rah9ZaK7NA6iTp3kuV6pnVB3dWYt3rgB4Dpump","75","4.938271603","","","","","","","","","","","","","0.000003134","0.000003137","","","","","","2026-07-04T18:02:57.637Z","2026-07-04T18:03:56.749Z","","","","",""
"Whitey","7SSCczwDkZx6DPiHQ1KApRnGZVHyo6EZnynPsgDvpump","68","5.703000001","","","","","","","","","","","","","0.0000036","0.0000036","","","","","","2026-07-04T18:03:27.555Z","2026-07-04T18:04:26.749Z","","","","",""
"Morocco","AtErFUk78jsXr5CL7EGGSbSgKbksbdyqm9CBG6Mcpump","","","","","","","","","","","","","","","","0.000002791","","","","","","","2026-07-04T18:03:38.747Z","","","","",""
"Whitey","5UwArJQZYebnNr6FrGh2EMaEYsiEphHkdz6BbLqdpump","","","","","","","","","","","","","","","","","","","","","3.868e-7","","","","","","2026-07-04T18:03:57.561Z",""
"DOG","68aWQiXpMdHSVQ8UMmEGXjaJkFqn1tEcVj5ouLGcpump","75","5","","","","","","","","","","","","","0.000006012","0.000006951","","","","","","2026-07-04T18:04:33.637Z","2026-07-04T18:05:32.751Z","","","","",""
"DOG","4iAViSpzfV2fi2DgHZ1Ww4ApTeZn722phtgAbLzcpump","98","3.5","","","","","","","","","","","","","0.000004805","","","","0.000003237","","","2026-07-04T18:05:03.564Z","","","","2026-07-04T18:05:44.963Z","",""
"Kākāpō","ApEr5T4FBz7CW988JQZnmnxyrA2HqjRA4WJMmeCcpump","71","2.999999999","","","","","","","","","","","","","0.000002342","","","","","","","2026-07-04T18:05:21.543Z","","","","","",""
"ABE","6fdTtTxzEY5u5y8TVsxvfFxRrwkv7i5C3jpjgZvxpump","71","3","","","","","","","","","","","","","0.000003181","","","","","","","2026-07-04T18:05:39.541Z","","","","","",""
"money","D1oiV5qKwYpdx578HFCNY8f1VprJbWx8e3geSVK6gHUk","","","","","","","","","","","","","","","","","","","","","0.000002307","","","","","","2026-07-04T18:07:15.600Z",""
"money","5QhijuAq7HTHR78PkxhVmva63fMmyY8zWM1Vf45zpump","","","","","","","","","","","","","","","","","","","","","0.000002396","","","","","","2026-07-04T18:07:21.595Z",""
"RICH","9dH2Ddu4UNRVLSd6PjmwBL1XCston8a8asctRzWjpump","72","5","","","","","","","","","","","","","0.000007359","","","","0.000006669","","","2026-07-04T18:07:27.546Z","","","","2026-07-04T18:08:02.960Z","",""
"xiaomaibu","Aq27TiyG3sS9a5p7Ng1EYXAeNL8sFmMY2kpN73J5pump","79","5","","","","","","","","","","","","","0.000002984","","","","0.000002984","","","2026-07-04T18:07:38.967Z","","","","2026-07-04T18:07:38.968Z","",""
"BlackSheep","FLW4yXtT8v5oq16FdX2hemT39KY2o8qHqsGqXvK7pump","68","2.4691358","","","","","","","","","","","","","0.000002306","0.000002306","","","","","","2026-07-04T18:07:57.694Z","2026-07-04T18:08:56.743Z","","","","",""
"MAV","Bg9hjGKw9gZzk8xHPu8sHmnJqTt5BuUiJRmq1DRD8e4G","77","5.5","","","","","","","","","","","","","0.000002305","","","","","","","2026-07-04T18:08:03.548Z","","","","","",""
"SOLANGEL","BfvqqABvchPvvMUvNqk6cfj1v82P5eGXct8AArU7pump","84","6.913580245","","","","","","","","","","","","","0.000002355","","","","","","","2026-07-04T18:08:21.556Z","","","","","",""
"XiaoBao","CvtYv7dHsGtRTx8L27eSL9koqkjKFJUtGXzJmcQXpump","71","3","","","","","","","","","","","","","0.000008158","","","","0.000002479","","","2026-07-04T18:08:40.753Z","","","","2026-07-04T18:09:14.956Z","",""
"money","3jZevtDKT2y2GN4dgHZcSKnE9Ve6GahyYjyBZXQqpump","","","","","","","","","","","","","","","","","","","","","0.000002414","","","","","","2026-07-04T18:08:41.195Z",""
"MAV","5WV4BcJNVz4k1kHagvYSF2fEnS1zgzZmLg7mK69miiJZ","74","5.5","","","","","","","","","","","","","0.000002306","","","","","","","2026-07-04T18:08:41.621Z","","","","","",""
"INSTANT","J3yPpY2upPxvnkUzewKvtbemfoqdbnScAhNhvXcHpump","79","5","","","","","","","","","","","","","0.000009778","","","","0.00000703","","","2026-07-04T18:08:42.025Z","","","","2026-07-04T18:09:15.004Z","",""
"money","CpkQnBWvghdTAVDcQn1r8gB8ouxb6cNC9rjwdQLJpump","79","5","","","","","","","","","","","","","0.000002308","0.000002311","","","","","","2026-07-04T18:08:51.538Z","2026-07-04T18:09:50.741Z","","","","",""
"小卖部","DDN9KqntukbTy5eah6Fv5qBQsUnjytRD5LkS3u4bpump","71","3","","","","","","","","","","","","","0.000002412","","","","0.000002412","","","2026-07-04T18:08:57.579Z","","","","2026-07-04T18:09:38.932Z","",""
"Elis","C3BYiPWW6B33XasFoMEJB254sHvW39tojoRLWiFLpump","79","4.938271603","","","","","","","","","","","","","0.000002336","","","","0.000002336","","","2026-07-04T18:09:44.936Z","","","","2026-07-04T18:09:44.937Z","",""
"SOLANGEL","BCDATfB2kRr4DEBSwP5vuWJSK76YRg1aYuhCXAgqpump","84","6.913","","","","","","","","","","","","","0.00000236","","","","","","","2026-07-04T18:10:03.545Z","","","","","",""
"MAV","J5wRztgcP2KWXxWENHNnZxeZRCQPw72zRZ37YNvoPiDa","77","7","","","","","","","","","","","","","0.000002324","","","","","","","2026-07-04T18:10:21.947Z","","","","","",""
"SOLANGEL","CdZX7X6mYyiRZXzzYiDWH8VUtNV4AqZe1z87MXUypump","82","7.901234566","","","","","","","","","","","","","0.000004412","","","","0.000002331","","","2026-07-04T18:10:22.407Z","","","","2026-07-04T18:10:56.975Z","",""
"JOEY","vz7dfmnF4ETzmCGs9YCEmFoW4vp5WKYCizif6jEpump","68","2.5","","","","","","","","","","","","","0.000002305","","","","0.000002305","","","2026-07-04T18:10:45.630Z","","","","2026-07-04T18:11:02.752Z","",""
"SULT","2uf88mrqiQSNGNBJ7wPmaKw4Rezq3FznCTAbcGf6pump","","","","","","","","","","","","","","","","","","","","","9.477e-7","","","","","","2026-07-04T18:11:51.651Z",""
"SOLANGEL","9qCyvKYXUNPDCDnKr6nrnCT45iP1yAHDNA2sNERbpump","80","6.913","","","","","","","","","","","","","0.000002395","0.000002395","","","","","","2026-07-04T18:12:15.649Z","2026-07-04T18:13:14.753Z","","","","",""
"BUGATTI","4rWtJ6ASECDTbBmQrwnFSCdLxZs7tDpoJb7kXyN7pump","79","4.938271603","","","","","","","","","","","","","0.00001826","","","","0.00001406","","","2026-07-04T18:12:33.617Z","","","","2026-07-04T18:13:08.984Z","",""
"SOLANGEL","GjGrw53pGoXeWkCzphe9fojNQ9W615TueFizGiTSpump","80","7.901234566","","","","","","","","","","","","","0.000002336","","","","","","","2026-07-04T18:12:39.570Z","","","","","",""
"BUGATTI","6gRKqA3mDuNpoeAeaN5cMgKE1xtAK2hYHKafG5LNpump","70","5","","","","","","","","","","","","","0.0000024","0.0000024","","","","","","2026-07-04T18:13:03.595Z","2026-07-04T18:14:08.751Z","","","","",""
"bullpost","Dk89vwttGdwA85MufKNWP1cnzJbQregv1WFcmb8bpump","79","5","","","","","","","","","","","","","0.000002415","","","","","","","2026-07-04T18:13:15.644Z","","","","","",""
"SOLANGEL","HCZqU8cEVC5CH8DnsNBz9yDM52UXbWuwg3WWGmarpump","78","6.913","","","","","","","","","","","","","0.000002351","0.000002343","","","","","","2026-07-04T18:13:51.593Z","2026-07-04T18:15:50.746Z","","","","",""
"NPC","8pa1mHvaXvvWQAnaAh2tUbbg3oagVkA2RJMcHochpump","81","5.7","","","","","","","","","","","","","0.00000233","","","","0.00000233","","","2026-07-04T18:14:03.583Z","","","","2026-07-04T18:14:32.811Z","",""
"ANSEM","7NAKYY7b9PqvoMrt4WgcjCdmHZYYkhzg2dvam3E1pump","95","26.178010471","","","","","","","","","","","","","0.00001722","","","","0.000002438","","0.000002438","2026-07-04T18:14:09.567Z","","","","2026-07-04T18:14:50.937Z","2026-07-04T18:14:50.937Z",""
"SOLANGEL","8PnuMZxTXDt7QwNP3KuheEypV9HgwZQuMSm2DCtDpump","80","8.888888887","","18.221","","","","","-48.109661728940964","","","","","","0.00000452","0.000004523","","","0.000002347","","","2026-07-04T18:14:45.550Z","2026-07-04T18:15:50.740Z","","","2026-07-04T18:16:08.961Z","",""
"INSIDERS","98qEtKMcqnr5QZ1BvufDvAh6xy1qMc7wCKDfmsrFpump","79","5","","","","","","","","","","","","","0.00000231","","","","","","","2026-07-04T18:14:58.364Z","","","","","",""
"INSIDER ","2e3PdXzLU6qABc4QahxGudtuLpjYvXhCD2f1RvGRPNpU","72","4.938271603","","","","","","","","","","","","","0.000002307","","","","0.000002307","","","2026-07-04T18:14:58.790Z","","","","2026-07-04T18:15:32.981Z","",""
"INSIDERS","Ah3Gn2HshxB1vQNGGbBdxVX91uXJRMYpsLiy1tFNpump","72","5","","","","","","","","","","","","","0.000009943","","","","0.000007161","","","2026-07-04T18:14:59.181Z","","","","2026-07-04T18:15:32.990Z","",""
"Tremps","9xP2yvFYT76bU9ivhEbcheDjmuBcyrMLHdmv5EwSpump","70","5","","","","","","","","","","","","","0.000002309","","","","","","","2026-07-04T18:15:21.549Z","","","","","",""
"SYE","7neruruVasscdwxfcNRhpMW14dM1eyFhSWgBatZapump","79","4.938271603","","","","","","","","","","","","","0.000002367","0.000002367","","","","","","2026-07-04T18:16:03.544Z","2026-07-04T18:17:02.747Z","","","","",""
"SMR","H5kKxC8P8kZPqUsznYeRyoQoirYaFnmY4nipzuuHpump","","","","","","","","","","","","","","","","0.000002321","","","","","","","2026-07-04T18:17:14.740Z","","","","",""
"SOLANGEL","B8oT7dXXhGehtMoFC4A3dMqkV8wPqv1j1cEgkAS4pump","76","6.913","","","","","","","","","","","","","0.000004817","","","","","","","2026-07-04T18:17:21.624Z","","","","","",""
"WSB","7rRvAjUvXxq6WjU8crzf5FRujFm6MPCTs4zmieEspump","77","7","","","","","","","","","","","","","0.000002324","","","","0.000002324","","","2026-07-04T18:17:39.624Z","","","","2026-07-04T18:17:56.739Z","",""
"SOLANGEL","9Bym4dqWycX5aRrEzaTixbKN2XnZJsmzHwUxBFQUpump","81","9.876543208","","","","","","","","","","","","","0.000004573","","","","0.000002507","","","2026-07-04T18:18:10.006Z","","","","2026-07-04T18:18:44.963Z","",""
"ansemity","3V3r71uopaa8fShiii3aC37SkdE8iYDHvftryUTwpump","97","45.432098764","","","","","","","","","","","","","0.0000149","","","","","","","2026-07-04T18:18:10.419Z","","","","","",""
"Dream","BSxcLQSKN5TR1kYBcVFbzd4XoVddQiSYxtAzuEyJpump","71","2.962962961","","","","","","","","","","","","","0.000002351","","","","0.000002351","","","2026-07-04T18:19:15.607Z","","","","2026-07-04T18:19:32.733Z","",""
"bullieve","BkSGhFR165FQyBrujpQvDcCdX84YZ1hGxQusKmM14Rd9","","","","","","","","","","","","","","","","","","","","","0.000002454","","","","","","2026-07-04T18:19:40.403Z",""
"OUTSIDER","5YahpDnsF9zeA5YGwSoueXmJMiJCw4a8XGuVdWbqpump","71","3","","","","","","","","","","","","","0.000002305","","","","","","","2026-07-04T18:19:51.993Z","","","","","",""
"outsider","9xxo7Rtbb2HvEfN3WxwCfGYCTEj3SDznncKHx4jEpump","69","5","","","","","","","","","","","","","0.000002415","","","","","","","2026-07-04T18:19:52.444Z","","","","","",""
"LMAO","4eBjtjLwVJPx27zZLcy9oxbPask6rKcfMFoN9qxapump","75","5","","","","","","","","","","","","","0.000007802","","","","0.000006685","","","2026-07-04T18:19:57.563Z","","","","2026-07-04T18:20:32.938Z","",""
"BOSS","75brmj4MWrgEcibr9GcAjaeusXQRQVNXvFCmeP2vpump","71","3","","","","","","","","","","","","","0.000002315","","","","","","","2026-07-04T18:20:40.039Z","","","","","",""
"LMAO","HKEumcxCLArspzodgG3bEjDBQ2UKdKPGjumAj7Rypump","75","5","","","","","","","","","","","","","0.000002361","","","","","","","2026-07-04T18:20:40.418Z","","","","","",""
"NETANYAHU","7iwcMfzoDL395p6VN4X8BUenfdW5MsW3zD4FAgtTpump","69","4.938271603","","","","","","","","","","","","","0.00000241","","","","","","","2026-07-04T18:20:45.627Z","","","","","",""
"SOLANGEL","E9z7mWyHFd5TtnvFQWXXK5ozdStEYVWExvoXtSqpump","86","14.814814813","","","","","","","","","","","","","0.00001178","0.00001208","","","","","","2026-07-04T18:20:51.536Z","2026-07-04T18:21:56.736Z","","","","",""
"LMAO","H4BY3MFPZVqioDtRLEuBiNd4YAYMDNhTHHFtRXBGpump","72","5","","","","","","","","","","","","","0.000002361","0.000002361","","","","","","2026-07-04T18:21:03.597Z","2026-07-04T18:22:02.736Z","","","","",""
"LMAO!","GhfbNFBButHJUBnsgQCfQ4BJ2wXBMxJnyLzva3VNnmVH","72","4.938271603","","","","","","","","","","","","","0.000002302","","","","","","","2026-07-04T18:21:16.365Z","","","","","",""
"outsider","GqnWb7F2TLwNHcDwPTWhiXc1pcPxXZju2gPoew5wpump","68","5","","","","","","","","","","","","","0.00000236","","","","","","","2026-07-04T18:21:16.785Z","","","","","",""
"Xiaomaibu","DxDQt5GQwSMPggVmTkzzTwhNfoWSigi8bhYreeZSpump","71","3.950617282","","","","","","","","","","","","","0.000002345","","","","","","","2026-07-04T18:21:17.190Z","","","","","",""
"USA","DPUJCkQ42p686h6xwWBpvy7NEAugaKbw2zDPa9gVpump","71","2.962962961","","","","","","","","","","","","","0.000002305","0.000002305","","","","","","2026-07-04T18:21:33.564Z","2026-07-04T18:22:32.736Z","","","","",""
"小小卖部","2TNxzaazLMkKchekTxTgBCghPfPUNrPCHVpT7iDipump","70","5","","","","","","","","","","","","","0.000002303","","","","0.000002303","","","2026-07-04T18:22:15.662Z","","","","2026-07-04T18:22:32.735Z","",""
"RANDY","8xK2e9v7TYZ3RTgbq7sDFzUZnh3YqNQ7XjVw4oNZuQkr","","","","","","","","","","","","","","","","","","","","","0.000002406","","","","","","2026-07-04T18:23:03.575Z",""
"Nugget","6qFjn8xXoTDARq2kQoosy58M9znfoAUaeV9P2xaepump","85","7.901234566","","","","","","","","","","","","","0.000002405","","","","0.000002405","","","2026-07-04T18:24:45.658Z","","","","2026-07-04T18:25:02.737Z","",""
"4TH","4UST8DaRwCjVjJh72oyn2QkaZUcMVDy3ithEucXJpump","79","4.938271603","","","","","","","","","","","","","0.000002312","0.000002312","","","","","","2026-07-04T18:25:51.584Z","2026-07-04T18:26:50.748Z","","","","",""
"MAV","33TvAh1JDKru8JcR3PDv12TSP7mNUNqB1wWU18nSpump","72","3.3","","","","","","","","","","","","","0.000002297","","","","","","","2026-07-04T18:26:03.541Z","","","","","",""
"Mug","DVc9fQu89ACXfCfSyTvFTWXVgrJQi8t8mw8qRu5ipump","","","","","","","","","","","","","","","","","","","","","0.000001146","","","","","","2026-07-04T18:26:33.575Z",""
"ANTATE","FCUef4JcPaoZvRzarScERT6SZJcEKK48HVygBKStpump","94","22.716049381","","","","","","","","","","","","","0.000007123","0.000007123","","","","","","2026-07-04T18:26:45.712Z","2026-07-04T18:27:44.748Z","","","","",""
"sustainabull","3Dmqaabrovmtw2Wa4FiQC1EGTuiF4XDPS4FtGWybrRjN","71","3","","","","","","","","","","","","","0.000002313","","","","","","","2026-07-04T18:26:57.613Z","","","","","",""
"Mug","HSkk7DgZ1i5MMFR6pseoVgkx8xPFQxRWxzzka7jGpump","99","0.150000001","","","","","","","","","","","","","0.000007402","0.000007402","","","","","","2026-07-04T18:27:45.581Z","2026-07-04T18:28:44.753Z","","","","",""
"TRENCHES","A3QMu8nfxvw6fm4ZDhxthbWStAzFw4EwpZQTBxJG95Q4","70","4.938271603","","","","","","","","","","","","","0.000002299","","","","0.000002299","","","2026-07-04T18:27:52.022Z","","","","2026-07-04T18:28:14.735Z","",""
"TRENCHES?","4752pa3nvhDdWNDBkF77Fnu3aq35RubB51LsjMEvXK2Z","77","5.599999999","","","","","","","","","","","","","0.000002406","","","","","","","2026-07-04T18:27:52.461Z","","","","","",""
"Mug","HzjuUJh5zYTN9PMgD4FNd59HgoQo5g93VEKMWzsRpump","93","0.160000001","","","","","","","","","","","","","0.000002408","0.000002408","","","","","","2026-07-04T18:28:15.581Z","2026-07-04T18:29:26.735Z","","","","",""
"gigausa","53Gs4PiLsTVinWocwcctRuoERJfspUqn2TtNaJXd8azV","","","","","","","","","","","","","","","","0.000002314","","","","","","","2026-07-04T18:28:20.898Z","","","","",""
"BULL-Y4TH","DfQjg9xm9Gvs9qCzU1MRDct4GAGMqCphRtanD3sopump","72","3.160493826","","","","","","","","","","","","","0.000002818","","","","0.000002304","","","2026-07-04T18:28:21.707Z","","","","2026-07-04T18:29:02.957Z","",""
"Mug","5xfhxzitt6yTtryytCUob2Y1H3pyiHVvgk4WsAdgpump","85","0.170000001","","","","","","","","","","","","","0.000005284","0.000005284","","","","","","2026-07-04T18:28:45.553Z","2026-07-04T18:29:50.822Z","","","","",""
"omelet","8okd1qjMLfvzxa61p1H8raHVKbydFaYemRmgk4Vpump","90","11.866666665","","","","","","","","","","","","","0.00001141","0.00001353","","","","","","2026-07-04T18:28:57.543Z","2026-07-04T18:31:02.952Z","","","","",""
"LFG","5xRRRd1fhGyBY2u31isvkL3rLtYUFXvau3JgkwiKpump","100","0.019753085","","66.213","","","","","-21.849478577710766","","","","","","0.0000072","0.000007959","","","0.00000622","","","2026-07-04T18:29:09.648Z","2026-07-04T18:30:08.744Z","","","2026-07-04T18:31:14.957Z","",""
"Mug","BtoXN5G19DecPPWWAVQuUsQohHpUYFFwRUE5FGTxpump","78","0.200000001","","","","","","","","","","","","","0.000006981","0.000006981","","","","","","2026-07-04T18:29:15.573Z","2026-07-04T18:30:14.826Z","","","","",""
"Mug","78HcDm3vUhpz48jYrkrucRuHUmnCMbryPzHQVxZNpump","70","0.200000001","","","","","","","","","","","","","0.00006252","","","","","","","2026-07-04T18:30:21.591Z","","","","","",""
"omelet","GZyGcnXKxiN46DS2PjjdRNetv5BRKGtjTc6P556Npump","77","5.7","","","","","","","","","","","","","0.000002365","0.000002365","","","","","","2026-07-04T18:30:39.590Z","2026-07-04T18:31:38.744Z","","","","",""
"TATE","DiVNTrFQvikcAmTriJgeKvQKqWuubZTUtKfPKQwRpump","","","","","","","","","","","","","","","","0.000002776","","","","","","","2026-07-04T18:30:44.739Z","","","","",""
"Trouble","49sr5ybonWwwZ4VxrK92G83ECUmWuaNPHLtoBcPApump","73","3.33","","","","","","","","","","","","","0.000002407","","","","0.000002407","","","2026-07-04T18:31:45.658Z","","","","2026-07-04T18:32:08.744Z","",""
"SOLANGEL","6s7VRBB63hpxSjy8TGMLYXUw3k9AnCbHL1ezC34gpump","75","6.913","","","","","","","","","","","","","0.000002441","","","","","","","2026-07-04T18:33:09.625Z","","","","","",""
"TRENCH","35CwUoweYXARUcuq7VnuGH3ArjQ3bfe4pVFK8iFdpump","79","4.938271603","","","","","","","","","","","","","0.000002341","0.000002341","","","","","","2026-07-04T18:33:45.565Z","2026-07-04T18:34:50.727Z","","","","",""
"Good Morning","H8t15tmZ8cSz3TzoEdr3VE1AJkGRc5V3SSa5gt5npump","71","2.962962961","","","","","","","","","","","","","0.000002298","","","","","","","2026-07-04T18:33:57.627Z","","","","","",""
"mansem","ozccSnyep5P1ZbaG2uYPufwnMfLTRQzVvBTumexpump","","","","","","","","","","","","","","","","","","","","","0.000002473","","","","","","2026-07-04T18:34:10.064Z",""
"SDS","8kHJkV9wQG8neg6aWeXAkaaYqNmzYGtrqgEM4Fi1Rkyn","74","5.599999999","","","","","","","","","","","","","0.000002298","","","","","","","2026-07-04T18:34:10.382Z","","","","","",""
"SOLANA","98JQBrowyJ1gVJvxNnMrVyCvy3FSARodDcViYtc3pump","70","5","","","","","","","","","","","","","0.000002298","","","","","","","2026-07-04T18:34:16.002Z","","","","","",""
"SDS","DhzWcugttm2gU8wN82seLdmvmHFub6dQrkorThRPCYw4","","","","","","","","","","","","","","","","","","","","","0.000002299","","","","","","2026-07-04T18:34:22.069Z",""
"Absol","14CeiQ5ApWXQrMnJGXG1wL9713wXuiMNs8CDHKWYpump","71","3","","","","","","","","","","","","","0.000002298","","","","","","","2026-07-04T18:34:22.428Z","","","","","",""
"SOLANGEL","EaMm963WxJ3HPPgv4kGePPPdpo9v3uzuByDisD9opump","74","6.913","","","","","","","","","","","","","0.000002358","0.000002358","","","","","","2026-07-04T18:35:03.635Z","2026-07-04T18:36:02.736Z","","","","",""
